-2.598780582273602757e+00,-2.877703288392512437e-01
-2.553892979563516796e+00,-3.884473041990048170e+00
-2.489879855320157986e+00,-2.174750566493195425e+00
-2.481957037546546285e+00,4.680814570322766599e-03
-1.457209570885779293e+00,-3.686373903796701157e+00
-1.239249130456844927e+00,6.669224014696997216e-01
-1.190731620336553886e+00,-2.720996409170404640e+00
-9.852623217265712441e-01,-1.719883730606992511e-01
-1.929948763175328708e-01,-4.345394791017626046e-01
2.071642402783790970e-02,-9.796027347575451127e-01
4.476184205232014435e-02,1.956785401260979773e-01
8.325826504627054092e-02,3.559139559161916821e+00
8.629382672232743801e-02,1.396482363321826181e+00
1.072156741174472572e-01,1.169761436289161960e+00
2.588750005357409734e-01,2.266648249048663910e-01
8.193020415102152398e-01,4.129450527870779375e-01
1.327042090013799580e+00,2.427158982897847039e+00
1.346437845342641992e+00,3.239396005470665862e+00
1.692209832846616635e+00,3.424946582893908964e+00
1.711233345106276005e+00,1.608370901201284564e+00
2.119192311556505004e+00,-8.792831356053921743e-01
2.130058401587138661e+00,-1.933429211592157859e+00
2.240011805115559085e+00,-7.351052954898587011e-01
2.393351954566377948e+00,-1.601631975341507030e-01
2.999801173458467751e+00,-5.056613107455825151e-01
